Street_ID,lat,lon
170-,756212.8809,2964287.419
170-,755885.1725,2964556.238
170-,755996.8971,2964464.693
644-,756025.649,2964289.075
644-,755923.4218,2964255.598
644-,755843.2684,2964318.204
455-,756345.1431,964530.9413
455-,756267.2617,2964435.673
386-,755955.1829,2964673.618
386-,755752.1528,2964450.511
644-,755771.0156,2964377.441
11-,753989.7055,2965301.733
689-,754539.4026,2964697.046
387-,754889.3189,2964603.621
697-,754734.0479,2964722.733
697-,754781.6866,2964784.425
387-,754820.5205,2964653.752
581-,754620.2666,2964460.211
689-,754708.9256,2964544.762
387-,754993.237,964539.8658
20-,755271.4021,2964806.246
689-,754771.0842,2964452.034
386-,754544.5086,2964255.04
386-,754787.1091,2964282.074
386-,754682.4617,2964215.681
581-,754567.3422,2964129.314
386-,755165.026,2964221.709
581-,754531.9439,963914.1518
581-,754547.1834,2964012.038
767-,754635.5661,963860.9997
767-,754780.3155,2964044.161
767-,754766.017,2963949.083
581-,754511.1963,2963791.387
581-,754496.0434,2963691.321
386-,754176.4414,2964160.568
386-,754923.4422,2964241.339
20-,755176.756,2964595.423
318-,753878.1424,2963873.76
318-,753864.3006,2963770.507
610-,755480.9893,2964567.731
747-,755367.0912,2964075.86
747-,755495.4601,2964106.445
643-,755603.6209,2964183.293
643-,755635.3246,2964052.544
643-,755633.1376,2963928.192
643-,755664.8564,2963792.753
386-,755302.1481,2964261.802
386-,755531.6591,964174.6661
610-,755428.9586,2964476.618
678-,755590.9586,2965030.889
215-,755409.267,2965020.601
20-,755303.549,2964879.8
170-,755436.7417,2964840.91
610-,755532.3875,2964658.367
170-,755177.1677,2964998.633
170-,755580.0442,2964791.521
644-,755974.3636,2964212.971
170-,756359.1411,2964218.695
293-,757390.6026,2963859.992
293-,757305.8429,2963990.803
182-,757105.8817,963441.4339
170-,757417.8899,2963400.21
643-,755832.1976,2963438.744
334-,760331.12,2965216.23
334-,760404.4899,2965139.2
334-,760491.9757,2965042.194
14-,760284.25,2965122.34
243-,760373.1376,2965007.658
243-,760239.9001,2965024.72
564-,760181.1147,2965300.167
334-,760245.1701,2965296.94
296-,759734.844,2965050.409
528-,759909.7475,2965164.146
243-,760154.7982,2965036.243
184-,760245.0802,2964816.87
614-,759651.3268,2964934.808
528-,759893.1124,2964899.711
184-,760135.4321,964822.0237
296-,759548.0205,2965060.579
296-,759620.0709,2965056.92
528-,759827.5301,2964515.754
528-,759816.6407,2963900.314
378-,760481.8901,2964253.51
281-,760801.1758,2963944.944
623-,761490.5399,2963391.48
253-,761550.7501,2963144.95
528-,759806.2192,2963148.041
412-,760251.7101,962435.93
412-,760121.2093,2962439.67
412-,760008.2676,2962366.231
528-,759980.4481,2962527.117
571-,760446.6601,2962426.77
571-,760429.6598,2962318.92
571-,760412.8899,962210.5
412-,760612.18014884 2,62581.53015
412-,760461.19,962537.94
412-,760490.789,962505.0428
413-,760759.8902,2962843.82
113-,760972.06,2961965.73
258-,760915.9099,2961913
113-,761089.61,2961990.51
113-,760870.2699,2962027.65
281-,761085.15,2962786.64
113-,760221.1399,2962150.51
113-,760289.8301,2962141.25
113-,760246.6399,2962078.7
113-,760465.0499,962049
571-,760400.3299,2962128.31
113-,760469.6201,2962095
571-,760364.8699,2961893.66
99-,760236.5402,2961918.77
99-,760155.4265,961987.9601
99-,760132.5564,2962042.846
571-,760388.2301,2962044.34
113-,760644.4501,2962066.3
113-,760521.16,2962039.1
113-,760780.7198,2961994.22
113-,760344.7801,2962063.06
113-,760356.8601,962119.91
99-,760382.3499,2961800.27
99-,760476.5101,2961788.51
565-,760583.7799,2961885.27
99-,760304.8501,2961859.56
571-,760306.7201,2961762.96
413-,760712.7698,2963032.26
412-,761468.9599,2962787.29
673-,761672.7,2962604.92
673-,761691.6501,2962712.09
113-,761305.02,2961952.96
391-,761275.4,962166.7902
391-,761255.4102,2962052.15
113-,761198.1301,2961923.07
113-,761726.88,961834.0001
99-,760557.1301,2961667.76
99-,760678.0501,2961633.05
258-,760823.1699,961620.4701
258-,760886.76,2961751.78
99-,761141.4199,2961383.55
99-,760756.5099,2961535.52
703-,760849.4599,2961428.74
99-,760899.6799,2961513.01
565-,760472.4701,2961077.93
703-,760724.57,2961082.51
703-,760807.6401,2961312.76
703-,760766.75,2961198.27
703-,760643.31,2960856.3
703-,760682.7496,2960964.785
565-,760406.1599,2960907.26
338-,760383.0599,2960871.27
338-,760602.7599,2960753.46
571-,760280.1401,961618.9599
571-,760252.8502,2961473.04
565-,760569.5401,961544.67
565-,760513.5599,2961418.29
565-,760488.10001643 2,61299.4999
565-,760467.6801,2961198.72
571-,760168.2706,2961039.597
338-,760501.7001,2960828.5
580-,760622.3301,2960482.78
338-,760818.54,2960675.35
673-,760902.0191,2960371.495
99-,762217.7501,2960817.29
141-,762171.1347,2960478.015
794-,762366.1291,2960569.654
99-,762440.1,2960698.93
99-,762318.93,2960711.08
357-,762569.44,2960941.25
357-,762622.7155,2961030.23
357-,762673.9516,2961115.508
357-,762724.3702,2961201.27
794-,762333.3276,2960501.587
338-,761792.6499,2960361.76
463-,762926.95996809 2,60933.01999
463-,762838.49,2960784.44
463-,762965.5101,2960998.67
358-,762901.6841,961207.7409
99-,762957.9829,2960373.152
99-,762753.6099,2960481.6
432-,762858.9601,960304.7201
99-,762872.9486,2960470.97
99-,762117.79,2960817.29
99-,762026.9401,2960917.87
99-,761783.0499,2961046.76
357-,762767.3701,2961273.37
313-,762677.2803,961309.4776
357-,762814.4599,2961352.59
256-,763086.9173,2960540.711
256-,763153.9569,2960647.775
256-,763025.1537,2960441.773
463-,763078.5801,2961187.94
463-,762889.2301,2960869.89
463-,763136.87,2961287.36
463-,763164.9802,961337.0198
463-,763025.5198,2961104.377
113-,762834.3899,961646.16
113-,762918.9301,2961679.92
113-,763139.8801,2961642.45
463-,763204.63,2961401.15
469-,763103.7201,2961376.79
469-,762967.56,2961457.33
357-,762951.2201,2961578.31
463-,763249.8589,961476.2912
469-,763025.9578,2961422.459
113-,762730.5299,2961711.7
434-,762649.2099,2961760.24
434-,762667.0399,2961861.49
113-,762519.5654,961748.5249
357-,762866.5201,2961437.02
113-,763055.8701,961608.3799
357-,762917.48,2961524.69
251-,763318.1249,2961184.762
251-,763376.486,2961232.995
251-,763392.6342,2961329.329
256-,763502.3243,2961261.03
814-,763434.9399,2961646.18
256-,763431.745,961147.9661
113-,763369.8101,2961603.72
113-,763485.8988,2961535.378
256-,763558.9193,2961350.107
256-,763394.6349,2961029.393
256-,763342.9624,2960945.657
256-,763287.019,960859.2583
256-,763221.4102,2960753.738
18-,763581.2936,2960843.579
18-,763752.3957,2961153.254
18-,763693.072,2961044.263
18-,763529.8151,2960749.15
18-,763476.3152,2960653.693
18-,763430.459,2960569.778
18-,763389.5817,2960494.532
18-,763329.0599,2960381.613
388-,763951.3106,2961106.424
18-,763628.2496,2960929.834
388-,763929.1834,2960997.398
388-,763860.321,2960930.56
388-,763739.6417,2960631.651
131-,763772.9176,2960579.579
388-,763658.7932,2960540.048
388-,763841.7268,2960831.147
15-,764061.4935,2960685.682
15-,764114.6817,2960786.241
15-,764154.2183,2960863.29
15-,764003.361,2960572.761
15-,763954.768,2960485.5
131-,764093.4881,2960438.519
15-,763921.5725,2960419.358
15-,764201.1523,2960952.708
15-,764243.789,2961038.333
388-,764029.713,2961193.017
647-,764128.3496,2961648.338
567-,764786.808,2961442.687
567-,764860.3327,2961584.217
324-,764337.9913,2961091.198
119-,764730.1457,2961016.324
119-,764794.8247,2960987.237
672-,764832.8131,2960844.904
672-,764932.0121,2961067.12
672-,764979.3109,2961174.147
567-,764634.2095,2961151.198
567-,764610.4067,2961025.246
119-,764676.6832,2961039.621
567-,764534.3124,960959.33
567-,764526.3738,2960863.693
325-,764387.5991,2961274.311
113-,763696.1753,2961498.021
113-,763600.9901,2961566.24
256-,763620.3191,2961446.182
18-,763831.0208,2961358.097
18-,763771.1269,2961248.26
497-,764503.0556,2960472.016
497-,764548.4571,2960560.289
672-,764726.0614,2960553.508
672-,764673.0572,2960448.021
672-,764631.4247,2960368.385
295-,764519.8557,960299.0347
295-,764459.4763,2960330.634
672-,764482.5385,2960079.215
672-,764430.2352,959980.4504
672-,764332.5162,2959854.598
15-,763846.2777,960277.0266
324-,765110.4044,2960243.269
672-,764577.7106,2960264.436
510-,765008.337,2960631.584
510-,764640.4916,2959861.992
510-,764606.4487,2959780.541
99-,764064.9675,2959790.934
99-,764223.3284,2959760.101
567-,764350.045,2960606.388
567-,764418.311,960656.0655
99-,763968.5018,2959894.497
567-,764115.6574,2960074.543
567-,764131.5353,2960185.596
567-,764034.1651,2959997.405
99-,763844.3974,2959906.994
567-,764220.6598,2960275.964
99-,763332.9667,2960228.444
99-,763616.8871,2960026.837
99-,764414.6847,2959659.127
510-,764565.918,2959684.598
466-,764943.6823,2959869.709
672-,764531.5827,2960174.188
324-,764957.7581,2960411.306
388-,763554.3363,2960338.365
388-,763326.7899,2959821.46
721-,763169.3801,2959985.79
721-,763083.29,2959995.29
100-,763039.3656,2960182.312
99-,763190.3243,960251.8567
18-,763280.4156,2960289.747
99-,763084.9193,2960359.457
388-,763342.8574,2959916.704
388-,763416.1201,2960004.83
338-,763085.8901,959800.0501
497-,764595.9484,960652.8404
338-,763544.5565,959584.5565
388-,763242.563,2959710.943
338-,763335.0471,2959683.05
388-,763206.6274,2959581.464
388-,763132.1141,2959486.97
67-,763006.6836,2959627.069
15-,763812.2584,2960211.805
567-,764453.6334,2960835.009
324-,765256.1187,2960083.906
737-,765656.8751,2959553.676
338-,764485.7459,2959142.231
99-,765198.2038,959195.1967
99-,765822.2301,2958867.616
338-,765096.0281,2958923.843
99-,764719.8445,2959446.96
567-,763824.157,2959513.652
78-,748440.4059,2968954.134
78-,748493.6516,2968882.708
78-,748520.1991,2968743.76
78-,748591.3367,2968443.382
78-,748568.3253,2968539.797
78-,748544.4198,2968643.319
774-,748655.5341,2968703.453
780-,748830.5997,2968474.302
788-,748900.635,2968598.88
788-,748990.3924,2968643.56
788-,749035.2896,2968702.508
780-,748861.1236,2968340.262
78-,748617.6405,2968328.963
394-,754698.4213,969584.7806
78-,748782.1776,2967063.388
78-,748754.7406,966907.5701
78-,748720.1872,966739.0937
78-,748659.3369,2966411.899
78-,748690.956,2966574.752
78-,748830.6105,967506.9232
78-,748839.9648,2967392.409
78-,748822.6775,2967282.876
170-,749205.6295,2967629.713
78-,748804.0505,2967176.161
78-,748636.356,2968250.297
78-,748647.3481,2968201.878
78-,748675.184,2968084.028
170-,749045.6574,2967597.172
170-,748879.9175,2967616.055
170-,749333.5295,2967560.133
170-,749501.6089,2967580.225
170-,749632.4659,2967509.975
805-,749660.31,2967737.634
78-,748702.6836,2967968.469
170-,749925.82520926 2,67461.51481
170-,749786.0066,2967533.195
170-,750069.3754,2967485.779
170-,750211.201,2967413.55
170-,750364.4365,2967435.803
170-,750504.955,2967364.592
170-,750664.5288,2967374.901
805-,749717.7577,2967991.367
24-,750383.6025,2968184.793
24-,750251.8885,2968207.169
805-,749767.0224,2968207.283
632-,755364.832,2968354.102
417-,753204.9197,2964809.846
417-,753272.8093,2964559.83
650-,753629.8795,2964569.176
417-,753242.2037,2964674.449
435-,753006.8141,2964314.261
435-,753032.1956,2964224.079
435-,753057.3609,2964126.064
417-,753389.6441,2964116.373
417-,753301.974,2964451.76
417-,753333.532,2964331.293
417-,753366.1897,2964211.057
386-,753278.9701,2964034.379
386-,753183.0277,2963951.307
386-,753411.0587,2964011.554
417-,753469.9054,2963964.112
417-,753501.8722,2963840.818
435-,753078.3537,2964047.714
386-,753056.8019,2963975.457
386-,752827.238,2963913.817
346-,752787.1167,2964031.403
783-,752762.9344,2964419.318
386-,752155.1705,2963704.652
386-,752250.9098,2963677.925
426-,752599.5902,2963434.419
426-,752577.7504,2963515.573
426-,752556.3879,2963591.664
386-,752070.3485,963583.5199
346-,752815.1328,963786.1859
346-,752836.8988,2963698.629
346-,752861.8134,2963607.829
346-,752886.1464,963515.4105
346-,752917.48,2963401.038
435-,753216.0122,2963531.138
435-,753182.0831,2963660.272
435-,753156.8991,2963758.73
435-,753245.812,2963423.708
435-,753268.7486,2963334.808
417-,753537.4509,2963705.329
417-,753572.2047,2963573.667
417-,753578.0436,2963410.321
426-,752631.16,2963345.13
426-,752674.5963,2963245.398
426-,752714.6933,2963154.333
426-,752767.4928,2963062.094
346-,753003.4296,2963075.532
346-,753053.0398,2962884.909
426-,752832.5855,2962967.907
346-,752980.1547,2963165.06
435-,753309.8447,2963177.945
435-,753340.3427,2963065.798
435-,753374.4571,2962936.822
435-,753402.5853,2962831.416
417-,753696.8314,962964.9812
417-,753722.0171,2962870.209
417-,753749.8123,2962765.435
417-,753669.2196,2963068.642
417-,753643.0284,2963165.627
435-,753439.1879,2962695.699
92-,753532.5313,2962405.423
92-,753655.0215,962391.7602
417-,753782.3185,2962643.701
435-,753476.2876,2962551.69
92-,752985.3237,2962211.95
426-,752887.4249,2962244.415
92-,752844.0336,2962221.077
92-,752608.667,2962156.488
92-,752745.2546,2962150.076
426-,752884.7901,2962343.23
426-,752882.4263,2962427.922
426-,752879.3852,962539.9508
426-,752877.8157,2962640.621
287-,752319.7174,962460.8424
287-,752489.3001,2962301.4
417-,753813.4355,2962524.702
490-,752661.0294,2962049.944
490-,752850.7331,2962025.062
490-,753088.4127,2961975.309
490-,752960.6275,2961950.639
490-,752759.6092,2961987.891
490-,752562.7642,961999.4949
490-,752469.514,2962044.077
92-,752500.7423,2962079.895
490-,752278.8353,2962073.879
490-,752302.5478,2961985.925
490-,753148.8115,2961909.9
490-,753260.3635,2961936.591
490-,754171.2915,2961907.246
232-,754100.9819,2962088.137
232-,754173.3298,2962313.88
670-,754342.5237,2962222.197
670-,754378.062,2962115.316
490-,754374.4059,2961936.356
490-,754302.4257,2961886.55
92-,753996.4427,2962528.87
92-,753889.9771,2962453.483
435-,753508.7938,962437.7443
232-,754204.5138,962409.6365
179-,753739.2618,2961539.796
179-,753723.8842,2961421.21
490-,754480.1101,2961881.85
490-,754717.0771,2961863.388
126-,754727.1092,2962078.344
126-,754718.7051,2961989.829
448-,755019.8521,2961906.282
490-,755045.2093,2961885.434
448-,754991.7849,2962000.211
490-,755403.1377,2961808.084
299-,755435.5793,2961884.326
490-,755154.4283,2961828.271
451-,755293.2991,2961908.216
451-,755277.0038,2961987.275
451-,755262.2844,2962059.575
299-,755441.6777,2961952.653
490-,755493.5677,2961849.467
299-,755454.0064,2962091.251
473-,755574.6256,2961971.168
115-,755851.2461,2961934.212
490-,755732.831,2961831.114
405-,755598.7312,2962215.295
473-,755581.5035,2962079.197
405-,755675.5873,962185.3141
634-,755875.3871,2962165.086
634-,755999.1201,2962155.292
643-,756034.6024,2962178.476
643-,756027.7392,2962078.529
90-,756111.6898,2962066.001
90-,756213.3221,2962058.8
275-,756333.96,2962384.402
731-,756633.0526,2962091.042
731-,756671.9767,2962211.96
731-,756728.7443,2962377.456
490-,756182.2418,2961794.725
490-,755967.5339,961811.973
490-,756506.4784,2961722.513
731-,756592.22,2961816.127
490-,756632.361,2961760.157
490-,756741.0383,2961703.849
490-,756296.4709,2961738.635
490-,756851.3816,2961742.341
490-,756401.8894,2961778.193
92-,755814.171,2962818.162
380-,755906.9966,962533.691
380-,755729.2126,2962543.288
92-,755665.6812,2962832.569
92-,756046.6401,962901.6935
643-,756100.8896,2962846.216
92-,756129.7642,962899.3094
480-,756276.408,2962754.518
643-,756090.0586,2962738.341
643-,756080.4021,2962632.87
480-,756228.6069,2962635.12
480-,756176.1785,2962549.176
643-,756069.0196,2962511.374
643-,756059.3477,2962415.56
92-,756347.795,2962835.737
480-,756302.093,2962826.605
92-,756477.8502,2962810.66
92-,756558.7184,2962690.718
92-,756695.79,2962640.41
92-,756905.1731,2962511.182
92-,756985.15623492 2,62432.76142
731-,756771.1107,962499.0969
586-,755708.4728,2962894.253
92-,755921.0524,2962910.02
104-,756538.7122,2962599.852
643-,755885.3005,2963336.092
95-,755813.0697,2963270.123
643-,755943.4661,2963224.926
643-,756011.2166,2963095.927
92-,756025.8891,2962948.057
92-,756110.6409,2962981.778
643-,756061.6233,2963000.315
182-,756214.7001,2962989.33
92-,756271.5501,2962920.15
182-,756677.4593,2963243.447
63-,757134.5024,2963273.315
63-,757224.1312,2963210.541
63-,757587.0947,2962945.237
546-,757743.1508,2962602.707
293-,757960.5778,962955.969
293-,757799.3948,2963120.099
293-,757860.3484,963027.4223
170-,757683.5649,2963205.409
293-,757751.7216,2963230.852
170-,757729.8011,2963216.857
293-,758152.9075,2962566.518
470-,758152.3153,2962423.954
470-,758029.5787,2962385.223
293-,758248.3322,2962422.639
19-,758522.0049,2962212.031
92-,757986.7402,2962049.516
92-,758103.2721,2962006.232
19-,758423.5208,2962069.302
293-,758605.4122,2962279.645
19-,758285.0257,2961949.93
471-,758850.8828,2962865.474
113-,758991.0426,2962495.142
471-,758873.3408,2962530.379
293-,758064.74,2962791.54
293-,758311.41736193 2,62479.60122
293-,758296.4571,2962396.018
293-,758416.8755,2962390.363
714-,758426.9312,2962907.484
471-,758667.8802,2963031.051
471-,758879.1308,2962748.445
113-,759044.3162,2962458.825
113-,759097.9125,2962421.703
113-,759150.6532,2962389.091
471-,758908.2324,2962641.142
471-,758906.0527,2962419.613
293-,758654.2733,2962184.609
293-,758860.1997,962062.8229
293-,758913.1475,2962109.68
471-,758970.8107,2962146.308
293-,758955.8055,2962006.142
254-,758687.4504,2961938.644
254-,758583.2318,2961898.271
254-,758494.6476,2961831.204
254-,758425.4923,2961779.505
471-,758946.6589,2962285.685
113-,759169.5406,2962292.826
113-,759213.2259,2962234.384
113-,759228.698,962346.0424
113-,759290.2294,2962284.706
537-,759233.2895,962147.7689
537-,759224.6541,2962078.765
537-,759287.524,2962102.987
537-,759209.1344,2961992.837
537-,759269.859,2962021.465
113-,759330.1368,962230.3107
113-,759398.4906,2962260.924
113-,759390.6997,2962272.855
113-,759279.7327,2962179.147
27-,757623.7248,2962157.052
92-,757696.3674,962238.1083
92-,757765.0031,962157.3338
395-,757906.3736,2962231.671
92-,757179.7736,2962416.082
490-,757263.4592,2961655.316
490-,757404.0363,2961649.805
345-,757128.5424,2961809.012
490-,756956.1337,2961686.813
27-,757282.1182,2961505.991
94-,757359.1473,2961247.17
94-,757455.4552,2961392.62
94-,757400.3191,2961330.499
298-,757549.2171,2961233.957
298-,757597.4595,2961320.626
298-,757627.2941,2961392.373
490-,757682.5653,2961461.888
490-,757607.6809,2961551.526
490-,757472.8803,2961564.211
92-,758137.5781,2961906.984
92-,757523.0958,2962265.646
92-,757589.9083,2962291.95
470-,757778.8764,2962301.747
546-,757851.6404,2962476.337
27-,757229.6515,2961396.985
657-,758145.9318,2961517.289
657-,758214.3821,961560.0493
657-,758063.6721,2961464.025
490-,758080.4579,2961266.354
490-,758210.5376,2961256.679
482-,758246.1248,2961317.018
482-,758308.2189,2961358.226
92-,758429.0477,2961512.385
92-,758536.3513,2961426.61
490-,758296.7793,2961160.527
92-,757906.534,2962142.629
657-,758310.1726,2961624.788
298-,757507.1929,961148.7512
27-,757442.8253,2961708.911
345-,757155.585,2961892.676
92-,758402.6852,2961623.815
92-,758300.5122,2961710.644
92-,758257.9066,2961835.582
221-,758909.8896,960660.7463
221-,758936.1956,2960712.215
221-,759007.0262,2960823.814
373-,759367.8916,2960605.704
552-,759556.1016,2960432.852
552-,759519.203,960349.2544
552-,759471.727,2960243.227
552-,759427.9755,2960141.758
552-,759375.7604,2960022.91
84-,759671.5022,960694.78
84-,759774.5476,2960626.11
84-,759873.6511,2960594.005
84-,760001.265,2960630.189
490-,759721.968,960547.8236
490-,759851.747,2960527.759
490-,759623.9108,2960635.692
552-,759616.4768,2960569.718
207-,759869.4224,2960448.863
490-,759950.8668,2960439.876
471-,760200.7899,2960690.41
471-,760308.9301,2960641.25
25-,760177.7345,2960558.275
25-,760308.9199,2960487.25
490-,760406.13,2960223.87
308-,759975.3199,2959943.915
308-,759876.6081,2959978.144
207-,759702.5347,2960062.547
207-,759817.70011051 2,60330.38209
207-,759759.3741,2960195.819
207-,759658.872,2959965.323
490-,760308,2960310.57
490-,760538.45,2960201.65
471-,760642.75,2960211.43
490-,760632.4045,2960114.982
471-,760743.55,2960172.07
471-,760724.7383,2960071.961
471-,760809.9901,2960099.1
471-,760938.1998,2960020.83
311-,760519.722,2959825.619
311-,760397.5598,2959837.89
48-,760305.0768,2959709.488
471-,760825.81,2960024.41
311-,760667.7155,2959803.284
568-,760630.1188,2959738.757
311-,760944.5752,2959698.386
311-,760854.5927,2959709.515
311-,760764.3665,2959753.309
471-,761214.5799,2959834.31
471-,761522.1268,2959738.784
471-,761395.89675726 2,59746.03122
125-,761880.7101,2959912.6
125-,761753.9899,2959968.25
125-,761699.7301,2959991.19
125-,761931.1893,2959931.057
70-,762087.482,2959577.871
471-,762109.1765,2959393.439
471-,762172.5858,2959288.844
471-,762295.1459,2959252.093
283-,761374.3597,2959213.33
471-,761605.0623,2959644.154
311-,761392.7409,2959480.084
50-,761319.0875,2959433.048
311-,761289.9478,2959530.251
581-,754442.2095,2963364.354
581-,754457.9113,2963465.427
581-,754487.8653,2963638.187
581-,754344.7517,2963256.679
127-,754480.9473,2962821.433
92-,754590.811,2962623.821
92-,754799.0786,2962669.949
92-,754928.0554,2962743.259
92-,755502.3118,2962791.387
92-,755389.9517,2962826.443
92-,755164.3521,2962787.931
451-,755128.5553,962711.6129
20-,755200.84221825 2,62822.00736
20-,755174.0939,2962950.165
95-,755619.5025,2963193.993
95-,755714.7582,963232.4107
95-,755517.422,2963182.812
356-,754560.6496,2963304.253
356-,754685.0782,2963331.28
126-,754638.5267,2962301.607
126-,754604.0472,2962436.996
380-,755491.8853,2962521.069
451-,755184.3029,2962439.884
126-,754658.6734,2962225.823
448-,754934.9366,2962218.707
448-,754964.0012,2962111.505
451-,755231.3766,2962210.738
299-,755464.0638,2962212.865
92-,755065.2395,2962727.819
490-,757060.3483,961721.0502
490-,758445.3292,2961049.144
225-,758406.6278,2960960.062
225-,758393.0353,2960896.517
225-,758410.5717,2960851.762
253-,761665.3099,2963178.09
253-,761805.6,2963220.82
253-,761880.6901,2963243.06
363-,761974.3999,2963272.04
784-,762071.13,2963264.92
363-,761991.5701,2963208.82
363-,762020.9201,2963108.08
412-,762064.7101,2963008.17
500-,762186.1599,962953.72
412-,762187.5353,2962996.08
500-,762328.8499,2962776.84
412-,761603.668,2962872.603
500-,762392.38,2962698.24
507-,761846.1701,2962394.82
434-,762727.9,2962218.24
434-,762712.11,2962128.8
434-,762694.84,2962025.05
116-,762863.1901,2961805.55
230-,765359.0099,2960838.655
384-,766729.9219,2961517.724
555-,766931.4398,2961489.047
555-,767041.854,961470.0803
555-,767158.382,2961450.729
330-,766813.5017,2961299.98
330-,766829.6096,2961404.596
384-,766686.7038,961262.2549
384-,766669.9823,2961168.578
330-,766790.6711,2961161.094
399-,767177.9669,2961223.807
399-,767058.767,2961243.47
330-,766775.5773,2961069.283
399-,766935.699,2961265.014
330-,766843.5788,2961490.176
418-,767809.5201,961029.1126
370-,750260.4404,2963555.753
370-,750273.0768,2963465.286
370-,750442.6883,2963357.354
447-,750265.1375,963186.0906
278-,750508.7187,2963264.381
278-,750569.903,2963325.067
278-,750534.5596,2963199.214
278-,750581.3052,2963247.006
278-,750503.0908,2963154.275
447-,750280.311,2963102.405
446-,750204.9142,2962982.608
189-,750173.6492,2963013.039
446-,750301.2733,2963001.989
446-,750381.0894,2963016.623
370-,750520.4717,963045.4036
355-,750678.6935,2963008.405
370-,750541.0956,2962968.95
355-,750936.6995,2963011.531
370-,750565.4286,2962862.279
370-,750588.8915,2962766.708
367-,750756.9909,2962842.673
367-,750880.527,2962838.721
534-,751036.0149,2962876.811
534-,751077.1726,2962982.708
534-,750999.5055,962784.7574
355-,750807.6584,2963035.673
386-,751443.2093,2963271.982
189-,750184.866,2962789.939
695-,749890.115,963284.8037
189-,750071.0542,2963390.212
472-,749810.4586,2963465.032
472-,749724.6983,2963472.898
695-,749813.7595,2963291.02
695-,749981.7582,2963276.815
189-,750047.5225,2963515.57
189-,750093.2166,2963270.506
189-,750119.6687,2963136.498
695-,749735.2498,2963298.384
250-,749402.1383,963325.7701
529-,749357.5406,2963203.603
529-,749317.0433,2963083.75
429-,749658.7985,2963028.674
472-,749679.1928,2963121.766
472-,749690.011,2963207.67
429-,749550.4572,2963032.469
429-,749426.9558,2963043.784
429-,749638.1371,2962889.281
428-,749803.8392,2963011.63
472-,749710.4205,963366.6004
250-,749301.2881,2963336.821
429-,749785.4754,2962870.654
429-,750021.7971,2962855.399
429-,749921.381,2962861.932
429-,749687.6505,962877.2572
191-,749840.8746,2962673.953
191-,749960.8826,2962634.854
191-,750087.0664,2962657.798
191-,749737.073,2962702.702
191-,749626.3028,2962737.907
190-,749595.9876,2962279.979
190-,749826.8467,962297.8207
189-,750205.6058,2962683.82
189-,750241.6281,2962502.673
189-,750224.9703,2962587.99
72-,749695.3099,962170.9998
72-,749685.2135,2962061.632
59-,749589.9483,2961952.575
72-,749668.0045,2961951.119
59-,749716.4378,2961936.873
59-,749806.2818,2961925.071
517-,749898.1002,2961981.83
59-,749936.6779,2961908.958
513-,750097.7819,2961975.968
189-,750288.4774,2962257.855
513-,750111.2304,962117.0019
59-,750045.8574,2961895.599
59-,750260.5296,2961867.523
59-,750328.5462,2961858.778
189-,750359.1364,2961889.102
59-,750415.2622,2961847.05
59-,750505.2962,2961834.33
59-,750623.2723,2961807.633
189-,750338.9927,2961991.483
189-,750313.7703,2962125.027
59-,750179.2952,2961876.63
490-,750810.9146,2961716.856
59-,750729.6835,2961783.941
370-,750743.3068,2962094.392
370-,750698.511,2962304.977
370-,750722.2865,2962190.389
370-,750720.2774,2962025.597
648-,750629.7352,2962039.246
370-,750771.2323,2961966.687
648-,750533.7334,2962026.693
490-,750977.1518,2961870.739
490-,751081.9341,2961793.973
490-,751075.4276,961883.192
490-,751200.2777,2961897.301
374-,751252.3885,2961941.27
490-,751321.2627,2961909.965
374-,751220.9374,2962238.86
374-,751232.9955,2962127.695
490-,751206.3358,2961821.119
490-,750972.125,2961769.821
490-,750881.0428,2961847.528
490-,750781.8458,2961804.85
370-,750737.9092,2961864.753
374-,751244.0512,2962018.28
371-,750780.9006,2962328.072
371-,750966.1821,2962485.77
534-,750736.2695,962583.0538
370-,750641.3441,2962552.771
370-,750609.3652,2962684.097
370-,750487.0193,2962632.492
534-,750913.5627,2962625.071
534-,750963.496,2962694.316
534-,750842.6377,2962608.637
370-,750664.745,2962455.033
370-,750645.6738,2962372.323
374-,751221.3738,2962494.766
374-,751207.4621,2962356.862
386-,751559.9154,2963281.9
424-,751744.1093,2963231.482
424-,751822.4172,2962930.045
386-,751758.7198,2963366.575
793-,751956.8041,2962946.487
793-,752100.6598,2963012.303
287-,752187.2492,2962988.706
793-,752114.7339,2962750.01
490-,751914.1309,2961955.906
490-,751682.451,2961914.698
490-,751552.5746,961943.2371
490-,752161.5743,2962050.991
490-,752410.941,2961991.463
490-,751763.9777,2961979.526
490-,751804.4855,2961936.781
490-,751953.2231,2962012.037
424-,751977.0639,2962569.711
287-,752302.4464,2962696.264
386-,748816.9232,2964374.811
386-,748942.1661,2964315.31
386-,749073.5244,2964271.188
386-,749207.8184,2964232.461
386-,749345.2542,2964189.228
386-,749431.7888,2964140.914
386-,749565.9988,2964092.652
170-,750778.8215,2967296.607
170-,751070.1891,2967222.225
170-,750931.107,2967307.531
170-,751210.2406,967231.7105
170-,751339.0855,2967145.615
170-,751469.643,2967158.538
172-,752985.866,2959394.77
172-,753126.0321,2959711.56
363-,761804.9199,2963485.58
324-,763850.5428,961625.804
531-,766151.611,2960793.912
